Facility ID,Facility Name,Address Line 1,Address Line 2,City,State,ZIP,Latitude,Longitude,Total Rated Electric Generation (kW),Total Rated Heat Generation (MBtu/h),Total Rated Electrical Discharge Capacity (kW),Total Rated Electrical Storage Capacity (kWh),Total Rated Cooling Energy Discharge Capacity (ton),Total Equivalent Electrical Discharge Capacity from Cooling Sources (kW),Total Rated Cooling Energy Storage Capacity (ton-hour),Total Equivalent Electrical Storage Capacity from Cooling Sources (kWh),Total Rated Thermal Energy Discharge Capacity (MBtu/h),Total Equivalent Electrical Discharge Capacity from Thermal Sources (kW),Total Rated Thermal Energy Storage Capacity (MBtu),Total Equivalent Electrical Storage Capacity from Thermal Sources (kWh),Facility Submits Data on Electricity Imported from Utility?,Source Weather Station for Ambient Temperature Data,Metric Data Last Modified,Installed Systems,Alternate Name(s),Facility Website (external),Category,Subcategory,Floor Area (ft²),No. of Occupancy Units,Electric Utility,Gas Utility,NYISO Zone,Located in Flood Plain
1080,Delaware River Solar - Podunk Road,236 Podunk Road,,Trumansburg,NY,14886,42.466603,-76.6570566,2730,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,9/9/19 17:03,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
1081,Luna Park Apartments - Building 5,2954 W 8th St.,,Brooklyn,NY,11224,40.576531,-73.977321,100,613,0,0,0,0,0,0,0,0,0,0,TRUE,KJFK,9/19/19 19:37,1,,,Residential,Multifamily,,,Consolidated Edison,National Grid - NYC (Brooklyn Union),J - New York City,
1082,Home C in zip code 10549,,,Mount Kisco,NY,10549,41.200584,-73.723465,0,0,3.8,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/7/19 15:37,1,,,Residential,Single-family detached,,,Consolidated Edison,,H - Millwood,
1083,Home B in zip code 10549,,,Mount Kisco,NY,10549,41.200584,-73.723465,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,9/19/19 20:46,1,,,Residential,Single-family detached,,,Consolidated Edison,,H - Millwood,
1084,Home B in zip code 10920,,,Congers,NY,10920,41.156495,-73.938239,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,9/19/19 20:47,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1085,Home G in zip code 10956,,,New City,NY,10956,41.157191,-73.993416,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,9/19/19 20:47,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1086,Home C in zip code 10990,,,Warwick,NY,10990,41.267448,-74.364011,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,9/19/19 20:48,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1087,Home A in zip code 11554,,,East Meadow,NY,11554,40.720115,-73.558861,0,0,7.6,0,0,0,0,0,0,0,0,0,FALSE,KJFK,11/7/19 15:40,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1088,Home A in zip code 11702,,,Babylon,NY,11702,40.650697,-73.262218,0,0,11.93,0,0,0,0,0,0,0,0,0,FALSE,KJFK,11/7/19 15:40,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1089,Home A in zip code 11757,,,Lindenhurst,NY,11757,40.68901,-73.373328,0,0,5.2,0,0,0,0,0,0,0,0,0,FALSE,KJFK,11/7/19 15:41,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1090,Home B in zip code 11757,,,Lindenhurst,NY,11757,40.68901,-73.373328,0,0,6,0,0,0,0,0,0,0,0,0,FALSE,KJFK,9/19/19 20:50,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1091,Home A in zip code 11803,,,Plainview,NY,11803,40.781771,-73.473118,0,0,6.6,0,0,0,0,0,0,0,0,0,FALSE,KJFK,11/7/19 15:41,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1092,Home B in zip code 11937,,,East Hampton,NY,11937,41.013013,-72.168912,0,0,3.8,0,0,0,0,0,0,0,0,0,FALSE,KJFK,11/7/19 15:42,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1093,Home B in zip code 11952,,,Cutchogue,NY,11952,41.001648,-72.547599,0,0,8,0,0,0,0,0,0,0,0,0,FALSE,KJFK,9/19/19 20:51,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1094,Home A in zip code 11963,,,Sag Harbor,NY,11963,40.993969,-72.320949,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KJFK,9/19/19 20:52,1,,,Residential,Single-family detached,,,Long Island Power Authority (PSEG-LI),,K - Long Island,
1095,Home B in zip code 12494,,,West Shokan,NY,12494,41.956598,-74.292894,0,0,5,13.5,0,0,0,0,0,0,0,0,FALSE,KLGA,11/7/19 15:42,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1096,Home B in zip code 12737,,,Lumberland,NY,12737,41.501481,-74.798632,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KEWR,9/19/19 20:53,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,E - Mohawk Valley,
1097,"Greenville NY 1, LLC",425 Mountain Road,,Port Jervis,NY,12771,41.3553341,-74.6205885,2299,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,9/27/19 14:29,1,,,Offsite Resource,Solar Farm,,,Orange and Rockland Utilities,,G - Hudson Valley,
1098,Abundant Solar Power Bennett,1940 Bennett Road,,Victory,NY,14564,42.9350049,-77.4733327,1982.68,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,10/1/19 19:07,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
1099,Abundant Solar Power Macedon,644 Route 31,,Macedon,NY,14502,43.0612609,-77.3494727,2841.16,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,10/1/19 19:08,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,C - Central,
1100,Abundant Solar Power Whittier,680 Whittier Road,,Spencerport,NY,14559,43.1516646,-77.8628086,2575.44,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,10/1/19 19:43,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
1101,Abundant Solar Power Williamson,4794 State Route 104,,Williamson,NY,14589,43.23402,-77.1549024,2759.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,10/1/19 19:10,1,,,Offsite Resource,Solar Farm,,,Rochester Gas and Electric,,B - Genessee,
1102,Seneca Lake Solar LLC,355 Carter Rd,,Geneva,NY,14456,42.8916827,-76.9961728,3062.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,10/8/19 19:05,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
1103,Mohonasen CSD,390 Warrior Way,,Schenectady,NY,12303,42.7672453,-73.9590387,1533.87,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,10/14/19 16:26,1,,,Education,High School,,,National Grid - Upstate NY (Niagara Mohawk),,F - Capital,
1104,Village View 1,410 E 6th St,,New York,NY,10009,40.725831,-73.9880932,125,780,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,10/16/19 20:12,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
1105,Village View 2,430 E 6th St,,New York,NY,10009,40.7254065,-73.9871987,125,780,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,10/18/19 18:42,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
1106,Village View 3,175 E 4th St,,New York,NY,10009,40.7247463,-73.9871798,125,780,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,10/18/19 19:13,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
1107,Village View 5,80 1st Avenue,,New York,NY,10009,40.72537,-73.9885285,125,780,0,0,0,0,0,0,0,0,0,0,TRUE,KLGA,10/18/19 19:34,1,,,Residential,Multifamily,,,Consolidated Edison,Consolidated Edison,J - New York City,
1108,Solar Farms New York - 256 Van Etten,256 Van Etten Road,,Spencer,NY,14883,42.2112296,-76.5163235,2994.875,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,10/23/19 17:59,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
1109,Solar Farms New York - 292 Van Etten,292 Van Etten Road,,Spencer,NY,14883,42.210434,-76.5203677,5961.025,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,10/23/19 18:00,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
1110,Solar Farms New York - 350 Van Etten,350 Van Etten Road,,Spencer,NY,14883,42.210382,-76.5254617,14951.965,0,0,0,0,0,0,0,0,0,0,0,FALSE,KITH,10/23/19 18:02,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
1111,"Nexamp Solar, LLC",2076 New York 9D,,Wappingers Falls,NY,12590,41.565167,-73.939803,5209.92,0,0,0,0,0,0,0,0,0,0,0,FALSE,KPOU,10/24/19 18:26,1,,,Offsite Resource,Solar Farm,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1112,"Cricket Hill Solar, LLC",2250-2380 Route 22,,Dover Plains,NY,12522,41.6766396,-73.5791065,3065.04,0,0,0,0,0,0,0,0,0,0,0,FALSE,KROC,2/17/20 19:04,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,G - Hudson Valley,
1113,Three Boroughs LLC,1170 Commerce Avenue,,Bronx,NY,10462,40.833141,-73.843276,1101.6,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/17/20 19:04,1,,,Warehouse and Storage,,,,Consolidated Edison,,J - New York City,
1114,"Ellsworth Solar, LLC",102 Pruyn Hill Road,,Mechanicville,NY,12118,42.8991259,-73.7111093,3062.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/17/20 19:04,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,F - Capital,
1115,Ellsworth II,75 Pruyn Hill Road,,Mechanicville,NY,12118,42.9002487,-73.7070178,3062.4,0,0,0,0,0,0,0,0,0,0,0,FALSE,KALB,2/17/20 19:04,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,F - Capital,
1116,Solar Farms New York - Baldwins Community Solar,339 Breesport N Chemung Rd,,Lowman,NY,14861,42.0865286,-76.7168732,2757.24,0,0,0,0,0,0,0,0,0,0,0,FALSE,KELM,2/17/20 19:04,1,,,Offsite Resource,Solar Farm,,,New York State Electric and Gas,,C - Central,
1117,Home A in zip code 10520,,,Croton-on-Hudson,NY,10520,41.226478,-73.867787,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:49,1,,,Residential,Single-family detached,,,Consolidated Edison,,G - Hudson Valley,
1118,Home C in zip code 10510,,,Briarcliff Manor,NY,10510,41.139472,-73.835704,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:49,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1119,Home C in zip code 10562,,,Ossining,NY,10562,41.19448,-73.825254,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:49,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1120,Home C in zip code 10510,,,Briarcliff Manor,NY,10510,41.139472,-73.835704,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:49,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1121,Home B in zip code 10552,,,Mount Vernon,NY,10552,40.92446,-73.826115,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:50,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1122,Home A in zip code 10504,,,Armonk,NY,10504,41.128468,-73.707521,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:50,1,,,Residential,Single-family detached,,,Consolidated Edison,,J - New York City,
1123,Home B in zip code 10583,,,Scarsdale,NY,10583,40.988682,-73.789203,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:50,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1124,Home B in zip code 10566,,,Peekskill,NY,10566,41.289483,-73.916847,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:51,1,,,Residential,Single-family detached,,,Consolidated Edison,,H - Millwood,
1125,Home D in zip code 10562,,,Ossining,NY,10562,41.19448,-73.825254,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:51,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1126,Home B in zip code 10705,,,Yonkers,NY,10705,40.919742,-73.88999,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:51,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1127,Home B in zip code 10804,,,New Rochelle,NY,10804,40.946859,-73.788035,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:52,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1128,Home C in zip code 10918,,,Chester,NY,10918,41.344192,-74.262177,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:52,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1129,Home A in zip code 10925,,,Greenwood Lake,NY,10925,41.197706,-74.315243,0,0,4,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:52,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1130,Home B in zip code 12603,,,Poughkeepsie,NY,12603,41.675868,-73.864484,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:53,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1131,Home E in zip code 12550,,,Newburgh,NY,12550,41.539574,-74.057223,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:53,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1132,Home A in zip code 10981,,,Sugar Loaf,NY,10981,41.3219904,-74.2941009,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:53,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1133,Home C in zip code 12550,,,Newburgh,NY,12550,41.539574,-74.057223,0,0,15,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:53,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1134,Home D in zip code 12538,,,Hyde Park,NY,12538,41.79223,-73.893767,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KPOU,11/4/19 20:54,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1135,Home A in zip code 12458,,,Napanoch,NY,12458,41.822918,-74.43208,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:54,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1136,Home B in zip code 12409,,,Bearsville,NY,12409,42.040569,-74.181139,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:54,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1137,Home B in zip code 12446,,,Kerhonkson,NY,12446,41.809571,-74.326443,0,0,15,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:55,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1138,Home A in zip code 12514,,,Clinton Corners,NY,12514,41.877409,-73.764423,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KPOU,11/4/19 20:55,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1139,Home C in zip code 12508,,,Beacon,NY,12508,41.495996,-73.953632,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KPOU,11/4/19 20:55,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1140,Home C in zip code 12446,,,Kerhonkson,NY,12446,41.809571,-74.326443,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:56,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1141,Home B in zip code 10954,,,Nanuet,NY,10954,41.098819,-74.013262,0,0,20,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:56,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1142,Home B in zip code 10524,,,Garrison,NY,10524,41.375325,-73.926217,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:56,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1143,Home C in zip code 12477,,,Saugerties,NY,12477,42.092591,-73.98811,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:57,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1144,Home B in zip code 12578,,,Salt Point,NY,12578,41.80912,-73.795854,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KPOU,11/4/19 20:57,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1145,Home B in zip code 12572,,,Rhinebeck,NY,12572,41.924885,-73.863664,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KPOU,11/4/19 20:57,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1146,Home A in zip code 10704,,,Yonkers,NY,10704,40.919729,-73.862651,0,0,3.8,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:58,1,,,Residential,Single-family detached,,,Consolidated Edison,,I - Dunwoodie,
1147,Home D in zip code 12550,,,Newburgh,NY,12550,41.539574,-74.057223,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:58,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1148,Home A in zip code 12515,,,Clintondale,NY,12515,41.684774,-74.06484,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:58,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1149,Home A in zip code 12528,,,Highland,NY,12528,41.722069,-74.009471,0,0,15,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:58,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1150,Home A in zip code 12586,,,Walden,NY,12586,41.562764,-74.170102,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:59,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1151,Home C in zip code 12538,,,Hyde Park,NY,12538,41.79223,-73.893767,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KPOU,11/4/19 20:59,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1152,Home A in zip code 12518,,,Cornwall,NY,12518,41.416157,-74.043064,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 20:59,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1153,Home D in zip code 10990,,,Warwick,NY,10990,41.267448,-74.364011,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 21:00,1,,,Residential,Single-family detached,,,Orange and Rockland Utilities,,G - Hudson Valley,
1154,Home B in zip code 12461,,,Olive Bridge,NY,12461,41.904961,-74.267998,0,0,5,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 21:00,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1155,Home A in zip code 12443,,,Hurley,NY,12443,41.934991,-74.084925,0,0,10,0,0,0,0,0,0,0,0,0,FALSE,KLGA,11/4/19 21:00,1,,,Residential,Single-family detached,,,Central Hudson Gas and Electric,,G - Hudson Valley,
1156,Felician Sisters,600 Doat Street,,Buffalo,NY,14211,42.9126108,-77.8020801,239.94,0,0,0,0,0,0,0,0,0,0,0,FALSE,KBUF,2/17/20 19:04,1,,,Religious Worship,Solar Farm,,,National Grid - Upstate NY (Niagara Mohawk),,A - West,
1157,"Sing PO Property, LLC",48-85 Maspeth Avenue,,Maspeth,NY,11378,40.723024,-73.9218447,380.16,0,0,0,0,0,0,0,0,0,0,0,FALSE,KLGA,2/17/20 19:04,1,,,Warehouse and Storage,Solar Farm,,,Consolidated Edison,,J - New York City,
1158,Riley Road Windsor LLC,425 Riley Road,,New Windsor,NY,12553,41.4742846,-74.0812408,2772,0,0,0,0,0,0,0,0,0,0,0,FALSE,KSWF,2/17/20 19:04,1,,,Offsite Resource,Solar Farm,,,Central Hudson Gas and Electric,,G - Hudson Valley,
